0,0,0,0,0,0,0,846,202,0,1657,0
0,0,0,0,0,0,0,892,196,0,1182,0
0,0,0,0,0,0,0,209,180,0,1025,0
0,0,0,0,0,0,0,453,170,0,1379,0
0,0,0,0,0,0,0,415,158,0,1267,0
0,0,0,0,0,0,0,527,209,0,1443,0
0,0,0,0,0,0,0,247,213,0,972,0
0,0,0,0,0,0,0,949,205,0,1278,0
0,0,0,0,0,0,0,467,110,0,1436,0
0,0,0,0,0,0,0,209,86,0,3166,0
0,0,0,0,0,0,0,1300,547,0,3059,0
0,0,0,0,0,0,0,0,0,0,6286,0
